to_ss	to_word	relation	from_ss	from_word	isvisual	cardinality	score
101682920	Amphisbaenidae	hasMember	108108627	subfamily	 	3+ 	1
113034953	Helvellaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102022498	Limicolae	hasMember	108107191	suborder	 	3+ 	1
113169219	Filicopsida	hasMember	113203551	Loxomataceae	 	3+ 	1
102583567	characin	hasMember	102530052	whitebait	 	3+ 	1
101501450	Raja	hasMember	108109624	subgenus	 	3+ 	1
108326976	finance committee	hasMember	108357992	quorum	 	3+ 	1
101674850	Gekkonidae	hasMember	108108972	genus	 	3+ 	1
112673178	Linnaea	hasMember	108110373	species	 	3+ 	1
112591897	Nipa	hasMember	108110373	species	 	3+ 	1
102036982	Haematopus	hasMember	108109624	subgenus	 	3+ 	1
112605019	Xyridales	hasMember	112605315	Xyridaceae	 	3+ 	1
102558079	Percina	hasMember	108110373	species	 	3+ 	1
101403052	Laminariaceae	hasMember	101332347	Togaviridae	 	3+ 	1
102051213	Pelecaniformes	hasMember	102052936	Sulidae	 	3+ 	1
107988229	quintet	hasMember	106413666	volume	 	3+ 	1
112345136	Punica	hasMember	108110373	species	 	3+ 	1
108121694	sanitation department	hasMember	108357992	quorum	 	3+ 	1
102664136	Solea	hasMember	102664399	lemon sole	 	3+ 	1
101871699	Monotremata	hasMember	108107499	family	 	3+ 	1
108352994	Small Business Administration	hasMember	108400965	membership	 	3+ 	1
101528542	Anthus	hasMember	108110373	species	 	3+ 	1
102193357	Gasterophilidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108078819	major-league club	hasMember	110307234	member	 	3+ 	0.8
102220676	Camponotus	hasMember	102220804	carpenter ant	 	3+ 	1
112521847	Dalbergia	hasMember	112523850	cocobolo	 	3+ 	1
111921949	Antennaria	hasMember	108109624	subgenus	 	3+ 	1
108118260	advertising department	hasMember	108626283	municipality	 	3+ 	0.8
101708332	Sauropodomorpha	hasMember	108107191	suborder	 	3+ 	1
112998349	Agaricales	hasMember	113010219	Strophariaceae	 	3+ 	1
102517768	Siluridae	hasMember	101331345	Bunyaviridae	 	3+ 	1
101448767	Poeciliidae	hasMember	101333082	Arenaviridae	 	3+ 	1
102316392	Echinodermata	hasMember	108103299	subphylum	 	3+ 	1
102170269	Dermestidae	hasMember	108108627	subfamily	 	3+ 	1
108384539	Federal Home Loan Mortgage Corporation	hasMember	108220714	division	 	3+ 	1
112914048	Streptosolen	hasMember	108109624	subgenus	 	3+ 	1
112422399	Strekelia	hasMember	112422559	Jacobean lily	 	3+ 	1
112936999	Daucus	hasMember	108109624	subgenus	 	3+ 	1
113140699	Rhamnaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
102199999	Culicidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102265177	Hemerobiidae	hasMember	101332347	Togaviridae	 	3+ 	1
112020388	Tageteste	hasMember	108110373	species	 	3+ 	1
102267644	Sisyridae	hasMember	101333610	Reoviridae	 	3+ 	1
111697158	Berberidaceae	hasMember	111699283	Mahonia	 	3+ 	1
113172107	Polypodiaceae	hasMember	113183251	Ceterach	 	3+ 	1
112252620	Epacridaceae	hasMember	101332347	Togaviridae	 	3+ 	1
101596761	Artamidae	hasMember	101333610	Reoviridae	 	3+ 	1
111911591	Compositae	hasMember	111973159	Grindelia	 	3+ 	1
112455342	Colchicum	hasMember	108109624	subgenus	 	3+ 	1
107946694	doomed	hasMember	109876892	brother	 	3+ 	0.8
111706629	Persea	hasMember	111706761	avocado	 	3+ 	1
112683950	Balsaminaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102298379	Sphingidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108413092	secondary modern school	hasMember	108287586	faculty	 	3+ 	1
112537437	Lablab	hasMember	112537569	hyacinth bean	 	3+ 	1
101959834	Cardium	hasMember	101959985	cockle	 	3+ 	1
102640453	Acipenser	hasMember	108109624	subgenus	 	3+ 	1
108275081	Grub Street	hasMember	100007846	person	 	3+ 	1
112756862	Ilex	hasMember	112756457	holly	 	3+ 	1
108349681	Patent and Trademark Office Database	hasMember	108357992	quorum	 	3+ 	1
108381165	management	hasMember	108381636	advisory board	 	3+ 	1
112694707	Meliaceae	hasMember	112695760	Melia	 	3+ 	1
112032215	genus Wyethia	hasMember	112032429	mule`s ears	 	3+ 	1
101576212	Sphecotheres	hasMember	101576358	fig-bird	 	3+ 	1
102375592	Hyracotherium	hasMember	108109624	subgenus	 	3+ 	1
102503868	Elephas	hasMember	108109624	subgenus	 	3+ 	1
113233012	Asclepiadaceae	hasMember	113238178	genus Stapelia	 	3+ 	1
112857594	Molucella	hasMember	112857779	molucca balm	 	3+ 	1
112213635	Proteaceae	hasMember	112219875	Lambertia	 	3+ 	1
101889328	Talpidae	hasMember	101332347	Togaviridae	 	3+ 	1
113233548	Asclepias	hasMember	108110373	species	 	3+ 	1
102610541	Scaridae	hasMember	108108972	genus	 	3+ 	1
111803475	Caryophyllidae	hasMember	111573660	caryophylloid dicot genus	 	3+ 	1
107947789	grass roots	hasMember	109876892	brother	 	3+ 	0.8
107997703	category	hasMember	110787470	woman	 	3+ 	0.996426912725821
102215941	Stizidae	hasMember	101332347	Togaviridae	 	3+ 	1
113012613	Lepiotaceae	hasMember	113013187	genus Lepiota	 	3+ 	1
112602118	genus Eriogonum	hasMember	112602262	eriogonum	 	3+ 	1
107946969	episcopacy	hasMember	108664443	place	 	3+ 	0.8
101983958	Nephropsidae	hasMember	101332653	Flaviviridae	 	3+ 	1
102239347	Coreidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
111766609	Apocynaceae	hasMember	111775780	genus Strophanthus	 	3+ 	1
112949549	Helwingia	hasMember	108109624	subgenus	 	3+ 	1
108401711	rank and file	hasMember	108664443	place	 	3+ 	0.8
101935743	Branchiobdellidae	hasMember	101333082	Arenaviridae	 	3+ 	1
112824581	Argyreia	hasMember	108109624	subgenus	 	3+ 	1
108197149	Air National Guard	hasMember	108357992	quorum	 	3+ 	1
108272248	legion	hasMember	110287213	man	 	3+ 	0.8
101921559	worm family	hasMember	108108784	tribe	 	3+ 	1
112185687	Radyera	hasMember	112185859	bush hibiscus	 	3+ 	1
102542598	Argentinidae	hasMember	108108627	subfamily	 	3+ 	1
112339319	Syzygium	hasMember	108110373	species	 	3+ 	1
102391782	Rhinocerotidae	hasMember	101332653	Flaviviridae	 	3+ 	1
112935457	Conium	hasMember	108109624	subgenus	 	3+ 	1
101575270	Agelaius	hasMember	108110373	species	 	3+ 	1
102461701	Manis	hasMember	108109624	subgenus	 	3+ 	1
108413529	zoning board	hasMember	110308168	board member	 	3+ 	1
108161068	electorate	hasMember	108238156	constituency	 	3+ 	1
112975608	Myxomycetes	hasMember	112975804	true slime mold	 	3+ 	1
101364587	Bacteroidaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108293982	alignment	hasMember	108400965	membership	 	3+ 	1
101822423	Cuculiformes	hasMember	108107499	family	 	3+ 	1
112936333	Coriandrum	hasMember	112936469	coriander	 	3+ 	1
101588172	Xenicidae	hasMember	108108972	genus	 	3+ 	1
108218592	day watch	hasMember	108357992	quorum	 	3+ 	1
101617289	Gypaetus	hasMember	108109624	subgenus	 	3+ 	1
112929237	genus Camellia	hasMember	112929783	tea	 	3+ 	1
102559606	Centropomidae	hasMember	101333082	Arenaviridae	 	3+ 	1
108277709	infant school	hasMember	110287213	man	 	3+ 	0.8
101553620	Thamnophilus	hasMember	101553762	ant shrike	 	3+ 	1
102301072	Saturniidae	hasMember	108108784	tribe	 	3+ 	1
108142972	Bureau of Customs	hasMember	110287213	man	 	3+ 	0.8
108477164	unconfessed	hasMember	108524735	city	 	3+ 	0.8
108087319	Pentecostal religion	hasMember	109678009	Christian	 	3+ 	1
108144907	Navy Department	hasMember	108357992	quorum	 	3+ 	1
111697388	Berberis	hasMember	111697560	barberry	 	3+ 	1
101793988	Meleagris	hasMember	108110373	species	 	3+ 	1
102134589	Viverridae	hasMember	101332347	Togaviridae	 	3+ 	1
101918310	Ctenophora	hasMember	101918744	ctenophore	 	3+ 	1
112224522	Casuarinaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
113209647	Coniogramme	hasMember	113209808	bamboo fern	 	3+ 	1
113013187	genus Lepiota	hasMember	113013965	poisonous parasol	 	3+ 	1
108197895	guerrilla force	hasMember	108400965	membership	 	3+ 	1
108281029	National Academy of Sciences	hasMember	108357992	quorum	 	3+ 	1
112354374	Strelitzia	hasMember	108110373	species	 	3+ 	1
108320201	soviet	hasMember	109944763	council member	 	3+ 	0.8
101644699	Ascaphus	hasMember	108109624	subgenus	 	3+ 	1
108076833	white squire	hasMember	110287213	man	 	3+ 	0.8
102458356	Megatheriidae	hasMember	101333610	Reoviridae	 	3+ 	1
108159464	Valois	hasMember	110728624	tribesman	 	3+ 	1
101979738	Callinectes	hasMember	108110373	species	 	3+ 	1
102331479	Muridae	hasMember	102332315	Micromyx	 	3+ 	1
111731861	Coptis	hasMember	108109624	subgenus	 	3+ 	1
112670558	Vangueria	hasMember	108109624	subgenus	 	3+ 	1
108157809	Saxe-Coburg-Gotha	hasMember	110728624	tribesman	 	3+ 	1
111692952	Ranales	hasMember	111697158	Berberidaceae	 	3+ 	1
108051384	authoritarian state	hasMember	108166187	judiciary	 	3+ 	1
108390374	paratroops	hasMember	108357992	quorum	 	3+ 	1
108481009	gray	hasMember	108357992	quorum	 	3+ 	1
101341876	Monera	hasMember	108102555	phylum	 	3+ 	1
112006081	Raoulia	hasMember	108110373	species	 	3+ 	1
111717007	Nelumbonaceae	hasMember	111717239	Nelumbo	 	3+ 	1
101880937	Phalangeridae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
111755694	genus Acacia	hasMember	111758276	golden wattle	 	3+ 	1
112684153	genus Impatiens	hasMember	112684379	jewelweed	 	3+ 	1
113191318	Culcita	hasMember	108109624	subgenus	 	3+ 	1
102001821	Ciconiidae	hasMember	101332347	Togaviridae	 	3+ 	1
113018749	Volvaria	hasMember	108109624	subgenus	 	3+ 	1
101926840	Schistosomatidae	hasMember	101332347	Togaviridae	 	3+ 	1
102134589	Viverridae	hasMember	102137172	Hemigalus	 	3+ 	1
108375031	proprietary colony	hasMember	109937688	colonial	 	3+ 	1
111917633	Ageratina	hasMember	111917835	white snakeroot	 	3+ 	1
102577532	Oligoplites	hasMember	102577662	leatherjacket	 	3+ 	1
112466034	Xanthorroea	hasMember	108110373	species	 	3+ 	1
113034953	Helvellaceae	hasMember	113036592	genus Discina	 	3+ 	1
112239458	genus Leucothoe	hasMember	108110373	species	 	3+ 	1
112350234	Musales	hasMember	108107499	family	 	3+ 	1
102502212	Cynocephalidae	hasMember	101333082	Arenaviridae	 	3+ 	1
108273736	crew	hasMember	108357992	quorum	 	3+ 	1
111955398	Cnicus	hasMember	108109624	subgenus	 	3+ 	1
108158314	Shang	hasMember	110308275	clansman	 	3+ 	1
108323301	appeal board	hasMember	110468962	chairman	 	3+ 	0.8
112501745	Papilionoideae	hasMember	112512947	Centrosema	 	3+ 	1
112154426	Pandanaceae	hasMember	108108784	tribe	 	3+ 	1
112602850	Rheum	hasMember	112603273	Himalayan rhubarb	 	3+ 	1
102543412	Synodontidae	hasMember	101332653	Flaviviridae	 	3+ 	1
108093653	Abecedarian	hasMember	108357992	quorum	 	3+ 	1
108375912	lobby	hasMember	108552138	district	 	3+ 	0.8
101410109	Zygnemataceae	hasMember	101333082	Arenaviridae	 	3+ 	1
111645041	genus Keteleeria	hasMember	111645163	keteleeria	 	3+ 	1
107949796	peanut gallery	hasMember	109411430	river	 	3+ 	0.8
102061425	Oceanites	hasMember	108110373	species	 	3+ 	1
101915290	Alcyonacea	hasMember	108107191	suborder	 	3+ 	1
112987834	Lecanoraceae	hasMember	101332347	Togaviridae	 	3+ 	1
102229385	Gryllidae	hasMember	108108627	subfamily	 	3+ 	1
101454702	Gasterosteidae	hasMember	108108972	genus	 	3+ 	1
113166338	fern family	hasMember	101331345	Bunyaviridae	 	3+ 	1
101980993	Lithodidae	hasMember	108108784	tribe	 	3+ 	1
102189214	Cecidomyidae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102318915	Echinoidea	hasMember	102319423	Exocycloida	 	3+ 	1
101676313	Iguanidae	hasMember	108108784	tribe	 	3+ 	1
101735062	Thamnophis	hasMember	108110373	species	 	3+ 	1
101496617	Rajiformes	hasMember	108107191	suborder	 	3+ 	1
101573775	Dolichonyx	hasMember	108109624	subgenus	 	3+ 	1
113404534	cost ledger	hasMember	113405962	accounting	 	3+ 	1
107947675	gentlefolk	hasMember	100007846	person	 	3+ 	1
102177644	Anobiidae	hasMember	101332347	Togaviridae	 	3+ 	1
108389572	battery	hasMember	108357992	quorum	 	3+ 	1
112966290	green mushroom pimple	hasMember	112965463	Claviceps	 	3+ 	1
108262937	Prohibition Party	hasMember	108357992	quorum	 	3+ 	1
102597173	Menticirrhus	hasMember	102598252	silver whiting	 	3+ 	1
102215941	Stizidae	hasMember	108108972	genus	 	3+ 	1
111651259	Podocarpaceae	hasMember	111656380	Lepidothamnus	 	3+ 	1
108290156	Aegean civilization	hasMember	110287213	man	 	3+ 	0.8
102055431	Spheniscidae	hasMember	101333082	Arenaviridae	 	3+ 	1
112581381	Palmae	hasMember	112597333	Serenoa	 	3+ 	1
113197800	Matteuccia	hasMember	113198054	ostrich fern	 	3+ 	1
111766609	Apocynaceae	hasMember	111770969	Beaumontia	 	3+ 	1
112039743	Orchidaceae	hasMember	112049796	Catasetum	 	3+ 	1
112966290	green mushroom pimple	hasMember	108108784	tribe	 	3+ 	1
101542316	Chlorura	hasMember	101542433	green-tailed towhee	 	3+ 	1
111817774	Stellaria	hasMember	101333610	Reoviridae	 	3+ 	1
111743109	Juncaceae	hasMember	111743570	Juncus	 	3+ 	1
112039743	Orchidaceae	hasMember	112051285	Cleistes	 	3+ 	1
111859981	Lewisia	hasMember	111860208	siskiyou lewisia	 	3+ 	1
101446589	cyprinodont	hasMember	102530052	whitebait	 	3+ 	1
101735062	Thamnophis	hasMember	101735189	garter snake	 	3+ 	1
112782108	Droseraceae	hasMember	101333082	Arenaviridae	 	3+ 	1
101942601	Haliotidae	hasMember	108108784	tribe	 	3+ 	1
112100538	Gramineae	hasMember	112141037	Stenotaphrum	 	3+ 	1
111794267	Lemnaceae	hasMember	111795774	Wolffia	 	3+ 	1
102294761	Noctuidae	hasMember	101332347	Togaviridae	 	3+ 	1
102653965	Monocanthus	hasMember	108110373	species	 	3+ 	1
108250750	steel band	hasMember	110287213	man	 	3+ 	0.8
108179879	population	hasMember	110665698	student	 	3+ 	0.8
112348774	Melastomataceae	hasMember	101332653	Flaviviridae	 	3+ 	1
107974025	class	hasMember	108497294	area	 	3+ 	0.8
112341126	Onagraceae	hasMember	101333610	Reoviridae	 	3+ 	1
113078483	Trichophyton	hasMember	108110373	species	 	3+ 	1
101828714	Meropidae	hasMember	108108972	genus	 	3+ 	1
112964130	Sphaeriaceae	hasMember	108108784	tribe	 	3+ 	1
101535005	Pooecetes	hasMember	108109624	subgenus	 	3+ 	1
112469372	Paris	hasMember	108110373	species	 	3+ 	1
102207942	Apidae	hasMember	101333082	Arenaviridae	 	3+ 	1
113049285	Aphyllophorales	hasMember	113053187	Fistulinaceae	 	3+ 	1
108003306	indie	hasMember	110787470	woman	 	3+ 	0.8
108146593	intensive care unit	hasMember	108400965	membership	 	3+ 	1
111835451	Spinacia	hasMember	111835568	spinach	 	3+ 	1
112465321	Xerophyllum	hasMember	108110373	species	 	3+ 	1
112280886	Betula	hasMember	112282737	downy birch	 	3+ 	1
101526635	Meliphagidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
113019017	Pluteaceae	hasMember	108108972	genus	 	3+ 	1
102356108	Sciurus	hasMember	102355477	tree squirrel	 	3+ 	1
101429349	fish family	hasMember	101332653	Flaviviridae	 	3+ 	1
112050295	genus Cattleya	hasMember	108109624	subgenus	 	3+ 	1
102527813	Teleostei	hasMember	102551824	Acanthopterygii	 	3+ 	1
101963136	Arca	hasMember	101963479	blood clam	 	3+ 	1
102610541	Scaridae	hasMember	108108784	tribe	 	3+ 	1
109733243	Spanish	hasMember	109625401	national	 	3+ 	1
108288518	hunting and gathering tribe	hasMember	108378819	social organization	 	3+ 	1
101874784	Didelphidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108341330	Defense Logistics Agency	hasMember	108357992	quorum	 	3+ 	1
112925836	Hevea	hasMember	108109624	subgenus	 	3+ 	1
101780551	Trombiculidae	hasMember	101780696	trombiculid	 	3+ 	1
108250302	jazz group	hasMember	110287213	man	 	3+ 	0.8
102195403	Tabanidae	hasMember	108108784	tribe	 	3+ 	1
113051546	Nigroporus	hasMember	108109624	subgenus	 	3+ 	1
102235078	Blaberus	hasMember	108110373	species	 	3+ 	1
108409617	high school	hasMember	110787470	woman	 	3+ 	0.8
112329899	Myrtaceae	hasMember	112331415	Eugenia	 	3+ 	1
102007161	Ajaia	hasMember	108109624	subgenus	 	3+ 	1
113074277	Cortinarius	hasMember	108109624	subgenus	 	3+ 	1
101520789	Rheiformes	hasMember	108107191	suborder	 	3+ 	1
113216238	Psilotales	hasMember	113216475	Psilotaceae	 	3+ 	1
102516427	Ceratodontidae	hasMember	101333610	Reoviridae	 	3+ 	1
101751979	Viperidae	hasMember	101752165	viper	 	3+ 	1
108111027	fish species	hasMember	108101410	strain	 	3+ 	1
102176073	Elateridae	hasMember	101333082	Arenaviridae	 	3+ 	1
112758639	Anacardiaceae	hasMember	112760722	Malosma	 	3+ 	1
102196761	Rhagoletis	hasMember	102196896	apple maggot	 	3+ 	1
101733634	Pituophis	hasMember	108109624	subgenus	 	3+ 	1
108301155	International Development Association	hasMember	108400965	membership	 	3+ 	1
111910835	Asteridae	hasMember	108106934	order	 	3+ 	1
112300625	Olea	hasMember	108110373	species	 	3+ 	1
111910835	Asteridae	hasMember	111911274	Campanulales	 	3+ 	1
101411871	Oedogonium	hasMember	108109624	subgenus	 	3+ 	1
101663169	Cheloniidae	hasMember	101664862	Eretmochelys	 	3+ 	1
112283981	Alnus	hasMember	112285900	smooth alder	 	3+ 	1
102530421	shad	hasMember	102530052	whitebait	 	3+ 	1
112238306	Ledum	hasMember	108109624	subgenus	 	3+ 	1
108402147	trash	hasMember	110307234	member	 	3+ 	0.8
101690703	Xenosauridae	hasMember	101333610	Reoviridae	 	3+ 	1
102525287	Brosmius	hasMember	108109624	subgenus	 	3+ 	1
102444500	Lutrinae	hasMember	108108784	tribe	 	3+ 	1
108380768	board of directors	hasMember	109944160	committee member	 	3+ 	1
101635659	Plethodontidae	hasMember	101333082	Arenaviridae	 	3+ 	1
102544754	Osteoglossidae	hasMember	102544960	Scleropages	 	3+ 	1
112169776	Malvaceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
108109940	type genus	hasMember	108109624	subgenus	 	3+ 	1
101949684	Ancylidae	hasMember	101332653	Flaviviridae	 	3+ 	1
102395244	Sus	hasMember	108110373	species	 	3+ 	1
101521014	Rheidae	hasMember	108108784	tribe	 	3+ 	1
101524885	Oscines	hasMember	101591490	Paridae	 	3+ 	1
101609549	Circus	hasMember	108109624	subgenus	 	3+ 	1
101751621	Hydrophidae	hasMember	108108784	tribe	 	3+ 	1
112468081	genus Trillium	hasMember	108109624	subgenus	 	3+ 	1
113069348	Septobasidiaceae	hasMember	101333082	Arenaviridae	 	3+ 	1
112787007	Cunoniaceae	hasMember	108108972	genus	 	3+ 	1
101536916	Emberizidae	hasMember	101332347	Togaviridae	 	3+ 	1
102289845	Anagasta	hasMember	102289988	Mediterranean flour moth	 	3+ 	1
102597173	Menticirrhus	hasMember	102597608	kingfish	 	3+ 	1
108416652	right	hasMember	110287213	man	 	3+ 	0.8
102244963	Pyrrhocoridae	hasMember	101331345	Bunyaviridae	 	3+ 	1
108283757	nursing school	hasMember	108518374	campus	 	3+ 	0.8
102527145	Muraenidae	hasMember	108108784	tribe	 	3+ 	1
108295580	United Nations	hasMember	108357992	quorum	 	3+ 	1
111904743	fumewort	hasMember	108109624	subgenus	 	3+ 	1
107949160	network army	hasMember	108546183	county	 	3+ 	0.8
108301005	International Civil Aviation Organization	hasMember	108357992	quorum	 	3+ 	1
112778926	Sarraceniales	hasMember	108107499	family	 	3+ 	1
102551316	Scomberesocidae	hasMember	101331345	Bunyaviridae	 	3+ 	1
102038837	Glareola	hasMember	102038993	pratincole	 	3+ 	1
102546744	Regalecidae	hasMember	101333610	Reoviridae	 	3+ 	1
112341126	Onagraceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
102482820	Hylobatidae	hasMember	108108784	tribe	 	3+ 	1
112487394	Caesalpiniaceae	hasMember	101331345	Bunyaviridae	 	3+ 	1
101804029	Chrysolophus	hasMember	108109624	subgenus	 	3+ 	1
102457756	Choloepus	hasMember	102458135	two-toed sloth	 	3+ 	1
111987956	Lasthenia	hasMember	108110373	species	 	3+ 	1
112490671	Bauhinia	hasMember	108110373	species	 	3+ 	1
113016457	Tricholomataceae	hasMember	101333301	Rhabdoviridae	 	3+ 	1
107946135	discomfited	hasMember	109303008	hill	 	3+ 	0.8
113073211	Hygrotrama	hasMember	113073380	Hygrotrama foetens	 	3+ 	1
112971157	Rhizopogonaceae	hasMember	112971624	Rhizopogon	 	3+ 	1
101313093	Animalia	hasMember	100015388	animal	 	3+ 	1
112047586	Brassia	hasMember	112048056	spider orchid	 	3+ 	1
102460275	Myrmecophaga	hasMember	108110373	species	 	3+ 	1
108196892	Air Force Space Command	hasMember	110582746	man	 	3+ 	1
101912272	Siphonophora	hasMember	101912454	siphonophore	 	3+ 	1
102583211	Characidae	hasMember	101333082	Arenaviridae	 	3+ 	1
102048952	Gavia	hasMember	108110373	species	 	3+ 	1
101359070	Nostocaceae	hasMember	101333082	Arenaviridae	 	3+ 	1
101862557	mammal family	hasMember	101331345	Bunyaviridae	 	3+ 	1
101423001	Eimeriidae	hasMember	101333610	Reoviridae	 	3+ 	1
108311409	executive council	hasMember	110307234	member	 	3+ 	0.8
102197413	Drosophilidae	hasMember	102197545	genus Drosophila	 	3+ 	1
108286039	training school	hasMember	110287213	man	 	3+ 	0.8
111634970	Chamaecyparis	hasMember	108110373	species	 	3+ 	1
101797472	Centrocercus	hasMember	108110373	species	 	3+ 	1
108173515	European Union	hasMember	108400965	membership	 	3+ 	1
111870212	Alliaria	hasMember	108109624	subgenus	 	3+ 	1
111999140	genus Othonna	hasMember	108110373	species	 	3+ 	1
112603784	Rumex	hasMember	108110373	species	 	3+ 	1
112100538	Gramineae	hasMember	112116881	Digitaria	 	3+ 	1
108311409	executive council	hasMember	110787470	woman	 	3+ 	0.8
102632694	Stromateidae	hasMember	102633287	Poronotus	 	3+ 	1
101354724	Agrobacterium tumefaciens	hasMember	108111157	form	 	3+ 	1
101637478	Batrachoseps	hasMember	108110373	species	 	3+ 	1
111911591	Compositae	hasMember	111996092	Mikania	 	3+ 	1
112716861	genus Ailanthus	hasMember	112717224	tree of heaven	 	3+ 	1
113078133	Moniliaceae	hasMember	108108627	subfamily	 	3+ 	1
